,id,description
326,anl14_mean_bvps_fy2,Mean of Estimations of Book Value Per Share - upcoming 2 years
327,anl14_mean_bvps_fy3,Mean of Estimations of Book Value Per Share - upcoming 3 years
328,anl14_mean_bvps_fy4,Mean of Estimations of Book Value Per Share - upcoming 4 years
329,anl14_mean_bvps_fy5,Mean of Estimations of Book Value Per Share - upcoming 5 years
330,anl14_mean_capex_fp1,Mean of Estimations of Capital Expenditures - upcoming quarter
331,anl14_mean_capex_fp2,Mean of Estimations of Capital Expenditures - upcoming 2 quarters
332,anl14_mean_capex_fp3,Mean of Estimations of Capital Expenditures - upcoming 3 quarters
333,anl14_mean_capex_fp4,Mean of Estimations of Capital Expenditures - upcoming 4 quarters
334,anl14_mean_capex_fp5,Mean of Estimations of Capital Expenditures - upcoming 5 quarters
335,anl14_mean_capex_fy1,Mean of Estimations of Capital Expenditures - upcoming year
336,anl14_mean_capex_fy2,Mean of Estimations of Capital Expenditures - upcoming 2 years
337,anl14_mean_capex_fy3,Mean of Estimations of Capital Expenditures - upcoming 3 years
338,anl14_mean_capex_fy4,Mean of Estimations of Capital Expenditures - upcoming 4 years
339,anl14_mean_capex_fy5,Mean of Estimations of Capital Expenditures - upcoming 5 years
340,anl14_mean_cfps_fp1,Mean of Estimations of Cash Flow Per Share - upcoming quarter
341,anl14_mean_cfps_fp2,Mean of Estimations of Cash Flow Per Share - upcoming 2 quarters
342,anl14_mean_cfps_fp3,Mean of Estimations of Cash Flow Per Share - upcoming 3 quarters
343,anl14_mean_cfps_fp4,Mean of Estimations of Cash Flow Per Share - upcoming 4 quarters
344,anl14_mean_cfps_fy1,Mean of Estimations of Cash Flow Per Share - upcoming year
345,anl14_mean_cfps_fy2,Mean of Estimations of Cash Flow Per Share - upcoming 2 years
346,anl14_mean_cfps_fy3,Mean of Estimations of Cash Flow Per Share - upcoming 3 years
347,anl14_mean_cfps_fy4,Mean of Estimations of Cash Flow Per Share - upcoming 4 years
348,anl14_mean_div_fp1,Mean of Estimations of Dividend - upcoming quarter
349,anl14_mean_div_fp2,Mean of Estimations of Dividend - upcoming 2 quarters
350,anl14_mean_div_fp3,Mean of Estimations of Dividend - upcoming 3 quarters
351,anl14_mean_div_fp4,Mean of Estimations of Dividend - upcoming 4 quarters
352,anl14_mean_div_fp5,Mean of Estimations of Dividend - upcoming 5 quarters
353,anl14_mean_div_fy1,Mean of Estimations of Dividend - upcoming year
354,anl14_mean_div_fy2,Mean of Estimations of Dividend - upcoming 2 years
355,anl14_mean_div_fy3,Mean of Estimations of Dividend - upcoming 3 years
356,anl14_mean_div_fy4,Mean of Estimations of Dividend - upcoming 4 years
357,anl14_mean_div_fy5,Mean of Estimations of Dividend - upcoming 5 years
358,anl14_mean_ebit_fp1,Mean of Estimations of Earnings Before Interest & Taxes - upcoming quarter
359,anl14_mean_ebit_fp2,Mean of Estimations of Earnings Before Interest & Taxes - upcoming 2 quarters
360,anl14_mean_ebit_fp3,Mean of Estimations of Earnings Before Interest & Taxes - upcoming 3 quarters
361,anl14_mean_ebit_fp4,Mean of Estimations of Earnings Before Interest & Taxes - upcoming 4 quarters
362,anl14_mean_ebit_fp5,Mean of Estimations of Earnings Before Interest & Taxes - upcoming 5 quarters
363,anl14_mean_ebit_fy1,Mean of Estimations of Earnings Before Interest & Taxes - upcoming year
364,anl14_mean_ebit_fy2,Mean of Estimations of Earnings Before Interest & Taxes - upcoming 2 years
365,anl14_mean_ebit_fy3,Mean of Estimations of Earnings Before Interest & Taxes - upcoming 3 years
366,anl14_mean_ebit_fy4,Mean of Estimations of Earnings Before Interest & Taxes - upcoming 4 years
367,anl14_mean_ebit_fy5,Mean of Estimations of Earnings Before Interest & Taxes - upcoming 5 years
368,anl14_mean_ebitda_fp1,"Mean of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming quarter"
369,anl14_mean_ebitda_fp2,"Mean of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 2 quarters"
370,anl14_mean_ebitda_fp3,"Mean of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 3 quarters"
371,anl14_mean_ebitda_fp4,"Mean of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 4 quarters"
372,anl14_mean_ebitda_fp5,"Mean of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 5 quarters"
373,anl14_mean_ebitda_fy1,"Mean of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming year"
374,anl14_mean_ebitda_fy2,"Mean of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 2 years"
375,anl14_mean_ebitda_fy3,"Mean of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 3 years"
376,anl14_mean_ebitda_fy4,"Mean of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 4 years"
377,anl14_mean_ebitda_fy5,"Mean of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 5 years"
378,anl14_mean_eps_fp1,Mean of Estimations of Earnings Per Share - upcoming quarter
379,anl14_mean_eps_fp2,Mean of Estimations of Earnings Per Share - upcoming 2 quarters
380,anl14_mean_eps_fp3,Mean of Estimations of Earnings Per Share - upcoming 3 quarters
381,anl14_mean_eps_fp4,Mean of Estimations of Earnings Per Share - upcoming 4 quarters
382,anl14_mean_eps_fp5,Mean of Estimations of Earnings Per Share - upcoming 5 quarters
383,anl14_mean_eps_fy1,Mean of Estimations of Earnings Per Share - upcoming year
384,anl14_mean_eps_fy2,Mean of Estimations of Earnings Per Share - upcoming 2 years
385,anl14_mean_eps_fy3,Mean of Estimations of Earnings Per Share - upcoming 3 years
386,anl14_mean_eps_fy4,Mean of Estimations of Earnings Per Share - upcoming 4 years
387,anl14_mean_eps_fy5,Mean of Estimations of Earnings Per Share - upcoming 5 years
388,anl14_mean_epsrep_fp1,Mean of Estimations of Reported Earnings Per Share - upcoming quarter
389,anl14_mean_epsrep_fp2,Mean of Estimations of Reported Earnings Per Share - upcoming 2 quarters
390,anl14_mean_epsrep_fp3,Mean of Estimations of Reported Earnings Per Share - upcoming 3 quarters
391,anl14_mean_epsrep_fp4,Mean of Estimations of Reported Earnings Per Share - upcoming 4 quarters
392,anl14_mean_epsrep_fp5,Mean of Estimations of Reported Earnings Per Share - upcoming 5 quarters
393,anl14_mean_epsrep_fy1,Mean of Estimations of Reported Earnings Per Share - upcoming year
394,anl14_mean_epsrep_fy2,Mean of Estimations of Reported Earnings Per Share - upcoming 2 years
395,anl14_mean_epsrep_fy3,Mean of Estimations of Reported Earnings Per Share - upcoming 3 years
396,anl14_mean_epsrep_fy4,Mean of Estimations of Reported Earnings Per Share - upcoming 4 years
397,anl14_mean_epsrep_fy5,Mean of Estimations of Reported Earnings Per Share - upcoming 5 years
398,anl14_mean_nav_fy1,Mean of Estimations of Net asset value - upcoming year
399,anl14_mean_nav_fy2,Mean of Estimations of Net asset value - upcoming 2 years
400,anl14_mean_nav_fy3,Mean of Estimations of Net asset value - upcoming 3 years
401,anl14_mean_ndebt_fp1,Mean of Estimations of Net debt - upcoming quarter
402,anl14_mean_ndebt_fp2,Mean of Estimations of Net debt - upcoming 2 quarters
403,anl14_mean_ndebt_fp3,Mean of Estimations of Net debt - upcoming 3 quarters
404,anl14_mean_ndebt_fp4,Mean of Estimations of Net debt - upcoming 4 quarters
405,anl14_mean_ndebt_fy1,Mean of Estimations of Net debt - upcoming year
406,anl14_mean_ndebt_fy2,Mean of Estimations of Net debt - upcoming 2 years
407,anl14_mean_ndebt_fy3,Mean of Estimations of Net debt - upcoming 3 years
408,anl14_mean_ndebt_fy4,Mean of Estimations of Net debt - upcoming 4 years
409,anl14_mean_ndebt_fy5,Mean of Estimations of Net debt - upcoming 5 years
410,anl14_mean_ntp_fp1,Mean of Estimations of Net profit - upcoming quarter
411,anl14_mean_ntp_fp2,Mean of Estimations of Net profit - upcoming 2 quarters
412,anl14_mean_ntp_fp3,Mean of Estimations of Net profit - upcoming 3 quarters
413,anl14_mean_ntp_fp4,Mean of Estimations of Net profit - upcoming 4 quarters
414,anl14_mean_ntp_fp5,Mean of Estimations of Net profit - upcoming 5 quarters
415,anl14_mean_ntp_fy1,Mean of Estimations of Net profit - upcoming year
416,anl14_mean_ntp_fy2,Mean of Estimations of Net profit - upcoming 2 years
417,anl14_mean_ntp_fy3,Mean of Estimations of Net profit - upcoming 3 years
418,anl14_mean_ntp_fy4,Mean of Estimations of Net profit - upcoming 4 years
419,anl14_mean_ntp_fy5,Mean of Estimations of Net profit - upcoming 5 years
420,anl14_mean_ntprep_fp1,Mean of Estimations of Reported Net Profit - upcoming quarter
421,anl14_mean_ntprep_fp2,Mean of Estimations of Reported Net Profit - upcoming 2 quarters
422,anl14_mean_ntprep_fp3,Mean of Estimations of Reported Net Profit - upcoming 3 quarters
423,anl14_mean_ntprep_fp4,Mean of Estimations of Reported Net Profit - upcoming 4 quarters
424,anl14_mean_ntprep_fp5,Mean of Estimations of Reported Net Profit - upcoming 5 quarters
425,anl14_mean_ntprep_fy1,Mean of Estimations of Reported Net Profit - upcoming year
426,anl14_mean_ntprep_fy2,Mean of Estimations of Reported Net Profit - upcoming 2 years
427,anl14_mean_ntprep_fy3,Mean of Estimations of Reported Net Profit - upcoming 3 years
428,anl14_mean_ntprep_fy4,Mean of Estimations of Reported Net Profit - upcoming 4 years
429,anl14_mean_ntprep_fy5,Mean of Estimations of Reported Net Profit - upcoming 5 years
430,anl14_mean_opp_fp1,Mean of Estimations of Operating Profit - upcoming quarter
431,anl14_mean_opp_fy1,Mean of Estimations of Operating Profit - upcoming year
432,anl14_mean_opp_fy2,Mean of Estimations of Operating Profit - upcoming 2 years
433,anl14_mean_opp_fy3,Mean of Estimations of Operating Profit - upcoming 3 years
434,anl14_mean_ptp_fp1,Mean of Estimations of Pretax Profit - upcoming quarter
435,anl14_mean_ptp_fp2,Mean of Estimations of Pretax Profit - upcoming 2 quarters
436,anl14_mean_ptp_fp3,Mean of Estimations of Pretax Profit - upcoming 3 quarters
437,anl14_mean_ptp_fy1,Mean of Estimations of Pretax Profit - upcoming year
438,anl14_mean_ptp_fy2,Mean of Estimations of Pretax Profit - upcoming 2 years
439,anl14_mean_ptp_fy3,Mean of Estimations of Pretax Profit - upcoming 3 years
440,anl14_mean_ptp_fy4,Mean of Estimations of Pretax Profit - upcoming 4 years
441,anl14_mean_ptp_fy5,Mean of Estimations of Pretax Profit - upcoming 5 years
442,anl14_mean_ptprep_fy1,Mean of Estimations of Reported Pretax Profit - upcoming year
443,anl14_mean_ptprep_fy2,Mean of Estimations of Reported Pretax Profit - upcoming 2 years
444,anl14_mean_ptprep_fy3,Mean of Estimations of Reported Pretax Profit - upcoming 3 years
445,anl14_mean_ptprep_fy4,Mean of Estimations of Reported Pretax Profit - upcoming 4 years
446,anl14_mean_ptprep_fy5,Mean of Estimations of Reported Pretax Profit - upcoming 5 years
447,anl14_mean_revenue_fp1,Mean of Estimations of Revenue - upcoming quarter
448,anl14_mean_revenue_fp2,Mean of Estimations of Revenue - upcoming 2 quarters
449,anl14_mean_revenue_fp3,Mean of Estimations of Revenue - upcoming 3 quarters
450,anl14_mean_revenue_fp4,Mean of Estimations of Revenue - upcoming 4 quarters
451,anl14_mean_revenue_fp5,Mean of Estimations of Revenue - upcoming 5 quarters
452,anl14_mean_revenue_fy1,Mean of Estimations of Revenue - upcoming year
453,anl14_mean_revenue_fy2,Mean of Estimations of Revenue - upcoming 2 years
454,anl14_mean_revenue_fy3,Mean of Estimations of Revenue - upcoming 3 years
455,anl14_mean_revenue_fy4,Mean of Estimations of Revenue - upcoming 4 years
456,anl14_mean_revenue_fy5,Mean of Estimations of Revenue - upcoming 5 years
457,anl14_mean_roa_fy1,Mean of Estimations of Returns on Assets - upcoming year
458,anl14_mean_roa_fy2,Mean of Estimations of Returns on Assets - upcoming 2 years
459,anl14_mean_roa_fy3,Mean of Estimations of Returns on Assets - upcoming 3 years
460,anl14_mean_roa_fy4,Mean of Estimations of Returns on Assets - upcoming 4 years
461,anl14_mean_roe_fp1,Mean of Estimations of Returns on Equity - upcoming quarter
462,anl14_mean_roe_fp2,Mean of Estimations of Returns on Equity - upcoming 2 quarters
463,anl14_mean_roe_fp3,Mean of Estimations of Returns on Equity - upcoming 3 quarters
464,anl14_mean_roe_fp4,Mean of Estimations of Returns on Equity - upcoming 4 quarters
465,anl14_mean_roe_fy1,Mean of Estimations of Returns on Equity - upcoming year
466,anl14_mean_roe_fy2,Mean of Estimations of Returns on Equity - upcoming 2 years
467,anl14_mean_roe_fy3,Mean of Estimations of Returns on Equity - upcoming 3 years
468,anl14_mean_roe_fy4,Mean of Estimations of Returns on Equity - upcoming 4 years
469,anl14_mean_roe_fy5,Mean of Estimations of Returns on Equity - upcoming 5 years
470,anl14_median_bvps_fp1,Median of Estimations of Book Value Per Share - upcoming quarter
471,anl14_median_bvps_fp2,Median of Estimations of Book Value Per Share - upcoming 2 quarters
472,anl14_median_bvps_fp3,Median of Estimations of Book Value Per Share - upcoming 3 quarters
473,anl14_median_bvps_fp4,Median of Estimations of Book Value Per Share - upcoming 4 quarters
474,anl14_median_bvps_fp5,Median of Estimations of Book Value Per Share - upcoming 5 quarters
475,anl14_median_bvps_fy1,Median of Estimations of Book Value Per Share - upcoming year
476,anl14_median_bvps_fy2,Median of Estimations of Book Value Per Share - upcoming 2 years
477,anl14_median_bvps_fy3,Median of Estimations of Book Value Per Share - upcoming 3 years
478,anl14_median_bvps_fy4,Median of Estimations of Book Value Per Share - upcoming 4 years
479,anl14_median_bvps_fy5,Median of Estimations of Book Value Per Share - upcoming 5 years
480,anl14_median_capex_fp1,Median of Estimations of Capital Expenditures - upcoming quarter
481,anl14_median_capex_fp2,Median of Estimations of Capital Expenditures - upcoming 2 quarters
482,anl14_median_capex_fp3,Median of Estimations of Capital Expenditures - upcoming 3 quarters
483,anl14_median_capex_fp4,Median of Estimations of Capital Expenditures - upcoming 4 quarters
484,anl14_median_capex_fp5,Median of Estimations of Capital Expenditures - upcoming 5 quarters
485,anl14_median_capex_fy1,Median of Estimations of Capital Expenditures - upcoming year
486,anl14_median_capex_fy2,Median of Estimations of Capital Expenditures - upcoming 2 years
487,anl14_median_capex_fy3,Median of Estimations of Capital Expenditures - upcoming 3 years
488,anl14_median_capex_fy4,Median of Estimations of Capital Expenditures - upcoming 4 years
489,anl14_median_capex_fy5,Median of Estimations of Capital Expenditures - upcoming 5 years
490,anl14_median_cfps_fp1,Median of Estimations of Cash Flow Per Share - upcoming quarter
491,anl14_median_cfps_fp2,Median of Estimations of Cash Flow Per Share - upcoming 2 quarters
492,anl14_median_cfps_fp3,Median of Estimations of Cash Flow Per Share - upcoming 3 quarters
493,anl14_median_cfps_fp4,Median of Estimations of Cash Flow Per Share - upcoming 4 quarters
494,anl14_median_cfps_fy1,Median of Estimations of Cash Flow Per Share - upcoming year
495,anl14_median_cfps_fy2,Median of Estimations of Cash Flow Per Share - upcoming 2 years
496,anl14_median_cfps_fy3,Median of Estimations of Cash Flow Per Share - upcoming 3 years
497,anl14_median_cfps_fy4,Median of Estimations of Cash Flow Per Share - upcoming 4 years
498,anl14_median_div_fp1,Median of Estimations of Dividend - upcoming quarter
499,anl14_median_div_fp2,Median of Estimations of Dividend - upcoming 2 quarters
500,anl14_median_div_fp3,Median of Estimations of Dividend - upcoming 3 quarters
501,anl14_median_div_fp4,Median of Estimations of Dividend - upcoming 4 quarters
502,anl14_median_div_fp5,Median of Estimations of Dividend - upcoming 5 quarters
503,anl14_median_div_fy1,Median of Estimations of Dividend - upcoming year
504,anl14_median_div_fy2,Median of Estimations of Dividend - upcoming 2 years
505,anl14_median_div_fy3,Median of Estimations of Dividend - upcoming 3 years
506,anl14_median_div_fy4,Median of Estimations of Dividend - upcoming 4 years
507,anl14_median_div_fy5,Median of Estimations of Dividend - upcoming 5 years
508,anl14_median_ebit_fp1,Median of Estimations of Earnings Before Interest & Taxes - upcoming quarter
509,anl14_median_ebit_fp2,Median of Estimations of Earnings Before Interest & Taxes - upcoming 2 quarters
510,anl14_median_ebit_fp3,Median of Estimations of Earnings Before Interest & Taxes - upcoming 3 quarters
511,anl14_median_ebit_fp4,Median of Estimations of Earnings Before Interest & Taxes - upcoming 4 quarters
512,anl14_median_ebit_fp5,Median of Estimations of Earnings Before Interest & Taxes - upcoming 5 quarters
513,anl14_median_ebit_fy1,Median of Estimations of Earnings Before Interest & Taxes - upcoming year
514,anl14_median_ebit_fy2,Median of Estimations of Earnings Before Interest & Taxes - upcoming 2 years
515,anl14_median_ebit_fy3,Median of Estimations of Earnings Before Interest & Taxes - upcoming 3 years
516,anl14_median_ebit_fy4,Median of Estimations of Earnings Before Interest & Taxes - upcoming 4 years
517,anl14_median_ebit_fy5,Median of Estimations of Earnings Before Interest & Taxes - upcoming 5 years
518,anl14_median_ebitda_fp1,"Median of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming quarter"
519,anl14_median_ebitda_fp2,"Median of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 2 quarters"
520,anl14_median_ebitda_fp3,"Median of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 3 quarters"
521,anl14_median_ebitda_fp4,"Median of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 4 quarters"
522,anl14_median_ebitda_fp5,"Median of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 5 quarters"
523,anl14_median_ebitda_fy1,"Median of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming year"
524,anl14_median_ebitda_fy2,"Median of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 2 years"
525,anl14_median_ebitda_fy3,"Median of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 3 years"
526,anl14_median_ebitda_fy4,"Median of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 4 years"
527,anl14_median_ebitda_fy5,"Median of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 5 years"
528,anl14_median_eps_fp1,Median of Estimations of Earnings Per Share - upcoming quarter
529,anl14_median_eps_fp2,Median of Estimations of Earnings Per Share - upcoming 2 quarters
530,anl14_median_eps_fp3,Median of Estimations of Earnings Per Share - upcoming 3 quarters
531,anl14_median_eps_fp4,Median of Estimations of Earnings Per Share - upcoming 4 quarters
532,anl14_median_eps_fp5,Median of Estimations of Earnings Per Share - upcoming 5 quarters
533,anl14_median_eps_fy1,Median of Estimations of Earnings Per Share - upcoming year
534,anl14_median_eps_fy2,Median of Estimations of Earnings Per Share - upcoming 2 years
535,anl14_median_eps_fy3,Median of Estimations of Earnings Per Share - upcoming 3 years
536,anl14_median_eps_fy4,Median of Estimations of Earnings Per Share - upcoming 4 years
537,anl14_median_eps_fy5,Median of Estimations of Earnings Per Share - upcoming 5 years
538,anl14_median_epsrep_fp1,Median of Estimations of Reported Earnings Per Share - upcoming quarter
539,anl14_median_epsrep_fp2,Median of Estimations of Reported Earnings Per Share - upcoming 2 quarters
540,anl14_median_epsrep_fp3,Median of Estimations of Reported Earnings Per Share - upcoming 3 quarters
541,anl14_median_epsrep_fp4,Median of Estimations of Reported Earnings Per Share - upcoming 4 quarters
542,anl14_median_epsrep_fp5,Median of Estimations of Reported Earnings Per Share - upcoming 5 quarters
543,anl14_median_epsrep_fy1,Median of Estimations of Reported Earnings Per Share - upcoming year
544,anl14_median_epsrep_fy2,Median of Estimations of Reported Earnings Per Share - upcoming 2 years
545,anl14_median_epsrep_fy3,Median of Estimations of Reported Earnings Per Share - upcoming 3 years
546,anl14_median_epsrep_fy4,Median of Estimations of Reported Earnings Per Share - upcoming 4 years
547,anl14_median_epsrep_fy5,Median of Estimations of Reported Earnings Per Share - upcoming 5 years
548,anl14_median_nav_fy1,Median of Estimations of Net asset value - upcoming year
549,anl14_median_nav_fy2,Median of Estimations of Net asset value - upcoming 2 years
550,anl14_median_nav_fy3,Median of Estimations of Net asset value - upcoming 3 years
551,anl14_median_ndebt_fp1,Median of Estimations of Net debt - upcoming quarter
552,anl14_median_ndebt_fp2,Median of Estimations of Net debt - upcoming 2 quarters
553,anl14_median_ndebt_fp3,Median of Estimations of Net debt - upcoming 3 quarters
554,anl14_median_ndebt_fp4,Median of Estimations of Net debt - upcoming 4 quarters
555,anl14_median_ndebt_fy1,Median of Estimations of Net debt - upcoming year
556,anl14_median_ndebt_fy2,Median of Estimations of Net debt - upcoming 2 years
557,anl14_median_ndebt_fy3,Median of Estimations of Net debt - upcoming 3 years
558,anl14_median_ndebt_fy4,Median of Estimations of Net debt - upcoming 4 years
559,anl14_median_ndebt_fy5,Median of Estimations of Net debt - upcoming 5 years
560,anl14_median_ntp_fp1,Median of Estimations of Net profit - upcoming quarter
561,anl14_median_ntp_fp2,Median of Estimations of Net profit - upcoming 2 quarters
562,anl14_median_ntp_fp3,Median of Estimations of Net profit - upcoming 3 quarters
563,anl14_median_ntp_fp4,Median of Estimations of Net profit - upcoming 4 quarters
564,anl14_median_ntp_fp5,Median of Estimations of Net profit - upcoming 5 quarters
565,anl14_median_ntp_fy1,Median of Estimations of Net profit - upcoming year
566,anl14_median_ntp_fy2,Median of Estimations of Net profit - upcoming 2 years
567,anl14_median_ntp_fy3,Median of Estimations of Net profit - upcoming 3 years
568,anl14_median_ntp_fy4,Median of Estimations of Net profit - upcoming 4 years
569,anl14_median_ntp_fy5,Median of Estimations of Net profit - upcoming 5 years
570,anl14_median_ntprep_fp1,Median of Estimations of Reported Net Profit - upcoming quarter
571,anl14_median_ntprep_fp2,Median of Estimations of Reported Net Profit - upcoming 2 quarters
572,anl14_median_ntprep_fp3,Median of Estimations of Reported Net Profit - upcoming 3 quarters
573,anl14_median_ntprep_fp4,Median of Estimations of Reported Net Profit - upcoming 4 quarters
574,anl14_median_ntprep_fp5,Median of Estimations of Reported Net Profit - upcoming 5 quarters
575,anl14_median_ntprep_fy1,Median of Estimations of Reported Net Profit - upcoming year
576,anl14_median_ntprep_fy2,Median of Estimations of Reported Net Profit - upcoming 2 years
577,anl14_median_ntprep_fy3,Median of Estimations of Reported Net Profit - upcoming 3 years
578,anl14_median_ntprep_fy4,Median of Estimations of Reported Net Profit - upcoming 4 years
579,anl14_median_ntprep_fy5,Median of Estimations of Reported Net Profit - upcoming 5 years
580,anl14_median_opp_fp1,Median of Estimations of Operating Profit - upcoming quarter
581,anl14_median_opp_fy1,Median of Estimations of Operating Profit - upcoming year
582,anl14_median_opp_fy2,Median of Estimations of Operating Profit - upcoming 2 years
583,anl14_median_opp_fy3,Median of Estimations of Operating Profit - upcoming 3 years
584,anl14_median_ptp_fp1,Median of Estimations of Pretax Profit - upcoming quarter
585,anl14_median_ptp_fp2,Median of Estimations of Pretax Profit - upcoming 2 quarters
586,anl14_median_ptp_fp3,Median of Estimations of Pretax Profit - upcoming 3 quarters
587,anl14_median_ptp_fy1,Median of Estimations of Pretax Profit - upcoming year
588,anl14_median_ptp_fy2,Median of Estimations of Pretax Profit - upcoming 2 years
589,anl14_median_ptp_fy3,Median of Estimations of Pretax Profit - upcoming 3 years
590,anl14_median_ptp_fy4,Median of Estimations of Pretax Profit - upcoming 4 years
591,anl14_median_ptp_fy5,Median of Estimations of Pretax Profit - upcoming 5 years
592,anl14_median_ptprep_fy1,Median of Estimations of Reported Pretax Profit - upcoming year
593,anl14_median_ptprep_fy2,Median of Estimations of Reported Pretax Profit - upcoming 2 years
594,anl14_median_ptprep_fy3,Median of Estimations of Reported Pretax Profit - upcoming 3 years
595,anl14_median_ptprep_fy4,Median of Estimations of Reported Pretax Profit - upcoming 4 years
596,anl14_median_ptprep_fy5,Median of Estimations of Reported Pretax Profit - upcoming 5 years
597,anl14_median_revenue_fp1,Median of Estimations of Revenue - upcoming quarter
598,anl14_median_revenue_fp2,Median of Estimations of Revenue - upcoming 2 quarters
599,anl14_median_revenue_fp3,Median of Estimations of Revenue - upcoming 3 quarters
600,anl14_median_revenue_fp4,Median of Estimations of Revenue - upcoming 4 quarters
601,anl14_median_revenue_fp5,Median of Estimations of Revenue - upcoming 5 quarters
602,anl14_median_revenue_fy1,Median of Estimations of Revenue - upcoming year
603,anl14_median_revenue_fy2,Median of Estimations of Revenue - upcoming 2 years
604,anl14_median_revenue_fy3,Median of Estimations of Revenue - upcoming 3 years
605,anl14_median_revenue_fy4,Median of Estimations of Revenue - upcoming 4 years
606,anl14_median_revenue_fy5,Median of Estimations of Revenue - upcoming 5 years
607,anl14_median_roa_fy1,Median of Estimations of Returns on Assets - upcoming year
608,anl14_median_roa_fy2,Median of Estimations of Returns on Assets - upcoming 2 years
609,anl14_median_roa_fy3,Median of Estimations of Returns on Assets - upcoming 3 years
610,anl14_median_roa_fy4,Median of Estimations of Returns on Assets - upcoming 4 years
611,anl14_median_roe_fp1,Median of Estimations of Returns on Equity - upcoming quarter
612,anl14_median_roe_fp2,Median of Estimations of Returns on Equity - upcoming 2 quarters
613,anl14_median_roe_fp3,Median of Estimations of Returns on Equity - upcoming 3 quarters
614,anl14_median_roe_fp4,Median of Estimations of Returns on Equity - upcoming 4 quarters
615,anl14_median_roe_fy1,Median of Estimations of Returns on Equity - upcoming year
616,anl14_median_roe_fy2,Median of Estimations of Returns on Equity - upcoming 2 years
617,anl14_median_roe_fy3,Median of Estimations of Returns on Equity - upcoming 3 years
618,anl14_median_roe_fy4,Median of Estimations of Returns on Equity - upcoming 4 years
619,anl14_median_roe_fy5,Median of Estimations of Returns on Equity - upcoming 5 years
620,anl14_numofests_bvps_fp1,Num of Estimations of Book Value Per Share - upcoming quarter
621,anl14_numofests_bvps_fp2,Num of Estimations of Book Value Per Share - upcoming 2 quarters
622,anl14_numofests_bvps_fp3,Num of Estimations of Book Value Per Share - upcoming 3 quarters
623,anl14_numofests_bvps_fp4,Num of Estimations of Book Value Per Share - upcoming 4 quarters
624,anl14_numofests_bvps_fp5,Num of Estimations of Book Value Per Share - upcoming 5 quarters
625,anl14_numofests_bvps_fy1,Num of Estimations of Book Value Per Share - upcoming year
626,anl14_numofests_bvps_fy2,Num of Estimations of Book Value Per Share - upcoming 2 years
627,anl14_numofests_bvps_fy3,Num of Estimations of Book Value Per Share - upcoming 3 years
628,anl14_numofests_bvps_fy4,Num of Estimations of Book Value Per Share - upcoming 4 years
629,anl14_numofests_bvps_fy5,Num of Estimations of Book Value Per Share - upcoming 5 years
630,anl14_numofests_capex_fp1,Num of Estimations of Capital Expenditures - upcoming quarter
631,anl14_numofests_capex_fp2,Num of Estimations of Capital Expenditures - upcoming 2 quarters
632,anl14_numofests_capex_fp3,Num of Estimations of Capital Expenditures - upcoming 3 quarters
633,anl14_numofests_capex_fp4,Num of Estimations of Capital Expenditures - upcoming 4 quarters
634,anl14_numofests_capex_fp5,Num of Estimations of Capital Expenditures - upcoming 5 quarters
635,anl14_numofests_capex_fy1,Num of Estimations of Capital Expenditures - upcoming year
636,anl14_numofests_capex_fy2,Num of Estimations of Capital Expenditures - upcoming 2 years
637,anl14_numofests_capex_fy3,Num of Estimations of Capital Expenditures - upcoming 3 years
638,anl14_numofests_capex_fy4,Num of Estimations of Capital Expenditures - upcoming 4 years
639,anl14_numofests_capex_fy5,Num of Estimations of Capital Expenditures - upcoming 5 years
640,anl14_numofests_cfps_fp1,Num of Estimations of Cash Flow Per Share - upcoming quarter
641,anl14_numofests_cfps_fp2,Num of Estimations of Cash Flow Per Share - upcoming 2 quarters
642,anl14_numofests_cfps_fp3,Num of Estimations of Cash Flow Per Share - upcoming 3 quarters
643,anl14_numofests_cfps_fp4,Num of Estimations of Cash Flow Per Share - upcoming 4 quarters
