,id,description
0,mdl56_companyname,Company name index
1,mdl56_country,Country
2,mdl56_exchange,Stock exchange
3,srp_average_score,Average score
4,srp_earnings_score,Earnings score
5,srp_fundamental_score,Fundamental score
6,srp_insider_trading_score,Insider trading score
7,srp_price_momentum_score,Price momentum score
8,srp_relative_valuation_score,Relative valuation score
9,srp_risk_score,Risk score
