,id,description
50,anl14_high_bvps_fy3,The Highest estimation of Book Value Per Share - upcoming 3 years
51,anl14_high_capex_fp1,The Highest estimation of Capital Expenditures  - upcoming quarter
52,anl14_high_capex_fp2,The Highest estimation of Capital Expenditures  - upcoming 2 quarters
53,anl14_high_capex_fp3,The Highest estimation of Capital Expenditures  - upcoming 3 quarters
54,anl14_high_capex_fp4,The Highest estimation of Capital Expenditures  - upcoming 4 quarters
55,anl14_high_capex_fp5,The Highest estimation of Capital Expenditures  - upcoming 5 quarters
56,anl14_high_capex_fy1,The Highest estimation of Capital Expenditures  - upcoming year
57,anl14_high_capex_fy2,The Highest estimation of Capital Expenditures  - upcoming 2 years
58,anl14_high_capex_fy3,The Highest estimation of Capital Expenditures  - upcoming 3 years
59,anl14_high_capex_fy4,The Highest estimation of Capital Expenditures  - upcoming 4 years
60,anl14_high_capex_fy5,The Highest estimation of Capital Expenditures  - upcoming 5 years
61,anl14_high_cfps_fp1,The Highest estimation of Cash Flow Per Share  - upcoming quarter
62,anl14_high_cfps_fp2,The Highest estimation of Cash Flow Per Share  - upcoming 2 quarters
63,anl14_high_cfps_fp3,The Highest estimation of Cash Flow Per Share  - upcoming 3 quarters
64,anl14_high_cfps_fp4,The Highest estimation of Cash Flow Per Share  - upcoming 4 quarters
65,anl14_high_cfps_fp5,The Highest estimation of Cash Flow Per Share  - upcoming 5 quarters
66,anl14_high_cfps_fy1,The Highest estimation of Cash Flow Per Share  - upcoming year
67,anl14_high_cfps_fy2,The Highest estimation of Cash Flow Per Share  - upcoming 2 years
68,anl14_high_cfps_fy3,The Highest estimation of Cash Flow Per Share  - upcoming 3 years
69,anl14_high_div_fp1,The Highest estimation of Dividend  - upcoming quarter
70,anl14_high_div_fp2,The Highest estimation of Dividend  - upcoming 2 quarters
71,anl14_high_div_fp3,The Highest estimation of Dividend  - upcoming 3 quarters
72,anl14_high_div_fp4,The Highest estimation of Dividend  - upcoming 4 quarters
73,anl14_high_div_fp5,The Highest estimation of Dividend  - upcoming 5 quarters
74,anl14_high_div_fy1,The Highest estimation of Dividend  - upcoming year
75,anl14_high_div_fy2,The Highest estimation of Dividend  - upcoming 2 years
76,anl14_high_div_fy3,The Highest estimation of Dividend  - upcoming 3 years
77,anl14_high_div_fy4,The Highest estimation of Dividend  - upcoming 4 years
78,anl14_high_ebit_fp1,The Highest estimation of Earnings Before Interest & Taxes - upcoming quarter
79,anl14_high_ebit_fp2,The Highest estimation of Earnings Before Interest & Taxes - upcoming 2 quarters
80,anl14_high_ebit_fp3,The Highest estimation of Earnings Before Interest & Taxes - upcoming 3 quarters
81,anl14_high_ebit_fp4,The Highest estimation of Earnings Before Interest & Taxes - upcoming 4 quarters
82,anl14_high_ebit_fp5,The Highest estimation of Earnings Before Interest & Taxes - upcoming 5 quarters
83,anl14_high_ebit_fy1,The Highest estimation of Earnings Before Interest & Taxes - upcoming year
84,anl14_high_ebit_fy2,The Highest estimation of Earnings Before Interest & Taxes - upcoming 2 years
85,anl14_high_ebit_fy3,The Highest estimation of Earnings Before Interest & Taxes - upcoming 3 years
86,anl14_high_ebit_fy4,The Highest estimation of Earnings Before Interest & Taxes - upcoming 4 years
87,anl14_high_ebit_fy5,The Highest estimation of Earnings Before Interest & Taxes - upcoming 5 years
88,anl14_high_ebitda_fp1,"The Highest estimation of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming quarter"
89,anl14_high_ebitda_fp2,"The Highest estimation of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 2 quarters"
90,anl14_high_ebitda_fp3,"The Highest estimation of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 3 quarters"
91,anl14_high_ebitda_fp4,"The Highest estimation of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 4 quarters"
92,anl14_high_ebitda_fp5,"The Highest estimation of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 5 quarters"
93,anl14_high_ebitda_fy1,"The Highest estimation of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming year"
94,anl14_high_ebitda_fy2,"The Highest estimation of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 2 years"
95,anl14_high_ebitda_fy3,"The Highest estimation of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 3 years"
96,anl14_high_ebitda_fy4,"The Highest estimation of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 4 years"
97,anl14_high_ebitda_fy5,"The Highest estimation of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 5 years"
98,anl14_high_eps_fp1,The Highest estimation of Earnings Per Share - upcoming quarter
99,anl14_high_eps_fp2,The Highest estimation of Earnings Per Share - upcoming 2 quarters
100,anl14_high_eps_fp3,The Highest estimation of Earnings Per Share - upcoming 3 quarters
101,anl14_high_eps_fp4,The Highest estimation of Earnings Per Share - upcoming 4 quarters
102,anl14_high_eps_fp5,The Highest estimation of Earnings Per Share - upcoming 5 quarters
103,anl14_high_eps_fy1,The Highest estimation of Earnings Per Share - upcoming year
104,anl14_high_eps_fy2,The Highest estimation of Earnings Per Share - upcoming 2 years
105,anl14_high_eps_fy3,The Highest estimation of Earnings Per Share - upcoming 3 years
106,anl14_high_eps_fy4,The Highest estimation of Earnings Per Share - upcoming 4 years
107,anl14_high_eps_fy5,The Highest estimation of Earnings Per Share - upcoming 5 years
108,anl14_high_epsrep_fp1,The Highest estimation of Reported Earnings Per Share - upcoming quarter
109,anl14_high_epsrep_fp2,The Highest estimation of Reported Earnings Per Share - upcoming 2 quarters
110,anl14_high_epsrep_fp3,The Highest estimation of Reported Earnings Per Share - upcoming 3 quarters
111,anl14_high_epsrep_fp4,The Highest estimation of Reported Earnings Per Share - upcoming 4 quarters
112,anl14_high_epsrep_fp5,The Highest estimation of Reported Earnings Per Share - upcoming 5 quarters
113,anl14_high_epsrep_fy1,The Highest estimation of Reported Earnings Per Share - upcoming year
114,anl14_high_epsrep_fy2,The Highest estimation of Reported Earnings Per Share - upcoming 2 years
115,anl14_high_epsrep_fy3,The Highest estimation of Reported Earnings Per Share - upcoming 3 years
116,anl14_high_epsrep_fy4,The Highest estimation of Reported Earnings Per Share - upcoming 4 years
117,anl14_high_epsrep_fy5,The Highest estimation of Reported Earnings Per Share - upcoming 5 years
118,anl14_high_nav_fy1,The Highest estimation of Net asset value - upcoming year
119,anl14_high_nav_fy2,The Highest estimation of Net asset value - upcoming 2 years
120,anl14_high_ndebt_fp1,The Highest estimation of Net debt - upcoming quarter
121,anl14_high_ndebt_fp2,The Highest estimation of Net debt - upcoming 2 quarters
122,anl14_high_ndebt_fp3,The Highest estimation of Net debt - upcoming 3 quarters
123,anl14_high_ndebt_fp4,The Highest estimation of Net debt - upcoming 4 quarters
124,anl14_high_ndebt_fp5,The Highest estimation of Net debt - upcoming 5 quarters
125,anl14_high_ndebt_fy1,The Highest estimation of Net debt - upcoming year
126,anl14_high_ndebt_fy2,The Highest estimation of Net debt - upcoming 2 years
127,anl14_high_ndebt_fy3,The Highest estimation of Net debt - upcoming 3 years
128,anl14_high_ntp_fp1,The Highest estimation of Net profit - upcoming quarter
129,anl14_high_ntp_fp2,The Highest estimation of Net profit - upcoming 2 quarters
130,anl14_high_ntp_fp3,The Highest estimation of Net profit - upcoming 3 quarters
131,anl14_high_ntp_fp4,The Highest estimation of Net profit - upcoming 4 quarters
132,anl14_high_ntp_fp5,The Highest estimation of Net profit - upcoming 5 quarters
133,anl14_high_ntp_fy1,The Highest estimation of Net profit - upcoming year
134,anl14_high_ntp_fy2,The Highest estimation of Net profit - upcoming 2 years
135,anl14_high_ntp_fy3,The Highest estimation of Net profit - upcoming 3 years
136,anl14_high_ntp_fy4,The Highest estimation of Net profit - upcoming 4 years
137,anl14_high_ntp_fy5,The Highest estimation of Net profit - upcoming 5 years
138,anl14_high_ntprep_fp1,The Highest estimation of Reported Net Profit - upcoming quarter
139,anl14_high_ntprep_fp2,The Highest estimation of Reported Net Profit - upcoming 2 quarters
140,anl14_high_ntprep_fp3,The Highest estimation of Reported Net Profit - upcoming 3 quarters
141,anl14_high_ntprep_fp4,The Highest estimation of Reported Net Profit - upcoming 4 quarters
142,anl14_high_ntprep_fp5,The Highest estimation of Reported Net Profit - upcoming 5 quarters
143,anl14_high_ntprep_fy1,The Highest estimation of Reported Net Profit - upcoming year
144,anl14_high_ntprep_fy2,The Highest estimation of Reported Net Profit - upcoming 2 years
145,anl14_high_ntprep_fy3,The Highest estimation of Reported Net Profit - upcoming 3 years
146,anl14_high_ntprep_fy4,The Highest estimation of Reported Net Profit - upcoming 4 years
147,anl14_high_ntprep_fy5,The Highest estimation of Reported Net Profit - upcoming 5 years
148,anl14_high_opp_fp1,The Highest estimation of Operating Profit - upcoming quarter
149,anl14_high_opp_fy1,The Highest estimation of Operating Profit - upcoming year
150,anl14_high_opp_fy2,The Highest estimation of Operating Profit - upcoming 2 years
151,anl14_high_revenue_fp1,The Highest estimation of Revenue - upcoming quarter
152,anl14_high_revenue_fp2,The Highest estimation of Revenue - upcoming 2 quarters
153,anl14_high_revenue_fp3,The Highest estimation of Revenue - upcoming 3 quarters
154,anl14_high_revenue_fp4,The Highest estimation of Revenue - upcoming 4 quarters
155,anl14_high_revenue_fp5,The Highest estimation of Revenue - upcoming 5 quarters
156,anl14_high_revenue_fy1,The Highest estimation of Revenue - upcoming year
157,anl14_high_revenue_fy2,The Highest estimation of Revenue - upcoming 2 years
158,anl14_high_revenue_fy3,The Highest estimation of Revenue - upcoming 3 years
159,anl14_high_revenue_fy4,The Highest estimation of Revenue - upcoming 4 years
160,anl14_high_revenue_fy5,The Highest estimation of Revenue - upcoming 5 years
161,anl14_high_roa_fp1,The Highest estimation of Returns on Assets - upcoming quarter
162,anl14_high_roa_fp2,The Highest estimation of Returns on Assets - upcoming 2 quarters
163,anl14_high_roa_fp3,The Highest estimation of Returns on Assets - upcoming 3 quarters
164,anl14_high_roa_fp4,The Highest estimation of Returns on Assets - upcoming 4 quarters
165,anl14_high_roa_fp5,The Highest estimation of Returns on Assets - upcoming 5 quarters
166,anl14_high_roa_fy1,The Highest estimation of Returns on Assets - upcoming year
167,anl14_high_roa_fy2,The Highest estimation of Returns on Assets - upcoming 2 years
168,anl14_high_roa_fy3,The Highest estimation of Returns on Assets - upcoming 3 years
169,anl14_high_roe_fp1,The Highest estimation of Returns on Equity - upcoming quarter
170,anl14_high_roe_fp2,The Highest estimation of Returns on Equity - upcoming 2 quarters
171,anl14_high_roe_fp3,The Highest estimation of Returns on Equity - upcoming 3 quarters
172,anl14_high_roe_fp4,The Highest estimation of Returns on Equity - upcoming 4 quarters
173,anl14_high_roe_fp5,The Highest estimation of Returns on Equity - upcoming 5 quarters
174,anl14_high_roe_fy1,The Highest estimation of Returns on Equity - upcoming year
175,anl14_high_roe_fy2,The Highest estimation of Returns on Equity - upcoming 2 years
176,anl14_high_roe_fy3,The Highest estimation of Returns on Equity - upcoming 3 years
177,anl14_hold,Num of recommendations to Hold  -
178,anl14_low_bvps_fp1,The Lowest estimation of Book Value Per Share - upcoming quarter
179,anl14_low_bvps_fp2,The Lowest estimation of Book Value Per Share - upcoming 2 quarters
180,anl14_low_bvps_fp3,The Lowest estimation of Book Value Per Share - upcoming 3 quarters
181,anl14_low_bvps_fp4,The Lowest estimation of Book Value Per Share - upcoming 4 quarters
182,anl14_low_bvps_fp5,The Lowest estimation of Book Value Per Share - upcoming 5 quarters
183,anl14_low_bvps_fy1,The Lowest estimation of Book Value Per Share - upcoming year
184,anl14_low_bvps_fy2,The Lowest estimation of Book Value Per Share - upcoming 2 years
185,anl14_low_bvps_fy3,The Lowest estimation of Book Value Per Share - upcoming 3 years
186,anl14_low_capex_fp1,The Lowest estimation of Capital Expenditures  - upcoming quarter
187,anl14_low_capex_fp2,The Lowest estimation of Capital Expenditures  - upcoming 2 quarters
188,anl14_low_capex_fp3,The Lowest estimation of Capital Expenditures  - upcoming 3 quarters
189,anl14_low_capex_fp4,The Lowest estimation of Capital Expenditures  - upcoming 4 quarters
190,anl14_low_capex_fp5,The Lowest estimation of Capital Expenditures  - upcoming 5 quarters
191,anl14_low_capex_fy1,The Lowest estimation of Capital Expenditures  - upcoming year
192,anl14_low_capex_fy2,The Lowest estimation of Capital Expenditures  - upcoming 2 years
193,anl14_low_capex_fy3,The Lowest estimation of Capital Expenditures  - upcoming 3 years
194,anl14_low_capex_fy4,The Lowest estimation of Capital Expenditures  - upcoming 4 years
195,anl14_low_capex_fy5,The Lowest estimation of Capital Expenditures  - upcoming 5 years
196,anl14_low_cfps_fp1,The Lowest estimation of Cash Flow Per Share  - upcoming quarter
197,anl14_low_cfps_fp2,The Lowest estimation of Cash Flow Per Share  - upcoming 2 quarters
198,anl14_low_cfps_fp3,The Lowest estimation of Cash Flow Per Share  - upcoming 3 quarters
199,anl14_low_cfps_fp4,The Lowest estimation of Cash Flow Per Share  - upcoming 4 quarters
200,anl14_low_cfps_fp5,The Lowest estimation of Cash Flow Per Share  - upcoming 5 quarters
201,anl14_low_cfps_fy1,The Lowest estimation of Cash Flow Per Share  - upcoming year
202,anl14_low_cfps_fy2,The Lowest estimation of Cash Flow Per Share  - upcoming 2 years
203,anl14_low_cfps_fy3,The Lowest estimation of Cash Flow Per Share  - upcoming 3 years
204,anl14_low_div_fp1,The Lowest estimation of Dividend  - upcoming quarter
205,anl14_low_div_fp2,The Lowest estimation of Dividend  - upcoming 2 quarters
206,anl14_low_div_fp3,The Lowest estimation of Dividend  - upcoming 3 quarters
207,anl14_low_div_fp4,The Lowest estimation of Dividend  - upcoming 4 quarters
208,anl14_low_div_fp5,The Lowest estimation of Dividend  - upcoming 5 quarters
209,anl14_low_div_fy1,The Lowest estimation of Dividend  - upcoming year
210,anl14_low_div_fy2,The Lowest estimation of Dividend  - upcoming 2 years
211,anl14_low_div_fy3,The Lowest estimation of Dividend  - upcoming 3 years
212,anl14_low_div_fy4,The Lowest estimation of Dividend  - upcoming 4 years
213,anl14_low_ebit_fp1,The Lowest estimation of Earnings Before Interest & Taxes - upcoming quarter
214,anl14_low_ebit_fp2,The Lowest estimation of Earnings Before Interest & Taxes - upcoming 2 quarters
215,anl14_low_ebit_fp3,The Lowest estimation of Earnings Before Interest & Taxes - upcoming 3 quarters
216,anl14_low_ebit_fp4,The Lowest estimation of Earnings Before Interest & Taxes - upcoming 4 quarters
217,anl14_low_ebit_fp5,The Lowest estimation of Earnings Before Interest & Taxes - upcoming 5 quarters
218,anl14_low_ebit_fy1,The Lowest estimation of Earnings Before Interest & Taxes - upcoming year
219,anl14_low_ebit_fy2,The Lowest estimation of Earnings Before Interest & Taxes - upcoming 2 years
220,anl14_low_ebit_fy3,The Lowest estimation of Earnings Before Interest & Taxes - upcoming 3 years
221,anl14_low_ebit_fy4,The Lowest estimation of Earnings Before Interest & Taxes - upcoming 4 years
222,anl14_low_ebit_fy5,The Lowest estimation of Earnings Before Interest & Taxes - upcoming 5 years
223,anl14_low_ebitda_fp1,"The Lowest estimation of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming quarter"
224,anl14_low_ebitda_fp2,"The Lowest estimation of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 2 quarters"
225,anl14_low_ebitda_fp3,"The Lowest estimation of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 3 quarters"
226,anl14_low_ebitda_fp4,"The Lowest estimation of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 4 quarters"
227,anl14_low_ebitda_fp5,"The Lowest estimation of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 5 quarters"
228,anl14_low_ebitda_fy1,"The Lowest estimation of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming year"
229,anl14_low_ebitda_fy2,"The Lowest estimation of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 2 years"
230,anl14_low_ebitda_fy3,"The Lowest estimation of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 3 years"
231,anl14_low_ebitda_fy4,"The Lowest estimation of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 4 years"
232,anl14_low_ebitda_fy5,"The Lowest estimation of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 5 years"
233,anl14_low_eps_fp1,The Lowest estimation of Earnings Per Share - upcoming quarter
234,anl14_low_eps_fp2,The Lowest estimation of Earnings Per Share - upcoming 2 quarters
235,anl14_low_eps_fp3,The Lowest estimation of Earnings Per Share - upcoming 3 quarters
236,anl14_low_eps_fp4,The Lowest estimation of Earnings Per Share - upcoming 4 quarters
237,anl14_low_eps_fp5,The Lowest estimation of Earnings Per Share - upcoming 5 quarters
238,anl14_low_eps_fy1,The Lowest estimation of Earnings Per Share - upcoming year
239,anl14_low_eps_fy2,The Lowest estimation of Earnings Per Share - upcoming 2 years
240,anl14_low_eps_fy3,The Lowest estimation of Earnings Per Share - upcoming 3 years
241,anl14_low_eps_fy4,The Lowest estimation of Earnings Per Share - upcoming 4 years
242,anl14_low_eps_fy5,The Lowest estimation of Earnings Per Share - upcoming 5 years
243,anl14_low_epsrep_fp1,The Lowest estimation of Reported Earnings Per Share - upcoming quarter
244,anl14_low_epsrep_fp2,The Lowest estimation of Reported Earnings Per Share - upcoming 2 quarters
245,anl14_low_epsrep_fp3,The Lowest estimation of Reported Earnings Per Share - upcoming 3 quarters
246,anl14_low_epsrep_fp4,The Lowest estimation of Reported Earnings Per Share - upcoming 4 quarters
247,anl14_low_epsrep_fp5,The Lowest estimation of Reported Earnings Per Share - upcoming 5 quarters
248,anl14_low_epsrep_fy1,The Lowest estimation of Reported Earnings Per Share - upcoming year
249,anl14_low_epsrep_fy2,The Lowest estimation of Reported Earnings Per Share - upcoming 2 years
250,anl14_low_epsrep_fy3,The Lowest estimation of Reported Earnings Per Share - upcoming 3 years
251,anl14_low_epsrep_fy4,The Lowest estimation of Reported Earnings Per Share - upcoming 4 years
252,anl14_low_epsrep_fy5,The Lowest estimation of Reported Earnings Per Share - upcoming 5 years
253,anl14_low_nav_fy1,The Lowest estimation of Net asset value - upcoming year
254,anl14_low_nav_fy2,The Lowest estimation of Net asset value - upcoming 2 years
255,anl14_low_ndebt_fp1,The Lowest estimation of Net debt - upcoming quarter
256,anl14_low_ndebt_fp2,The Lowest estimation of Net debt - upcoming 2 quarters
257,anl14_low_ndebt_fp3,The Lowest estimation of Net debt - upcoming 3 quarters
258,anl14_low_ndebt_fp4,The Lowest estimation of Net debt - upcoming 4 quarters
259,anl14_low_ndebt_fp5,The Lowest estimation of Net debt - upcoming 5 quarters
260,anl14_low_ndebt_fy1,The Lowest estimation of Net debt - upcoming year
261,anl14_low_ndebt_fy2,The Lowest estimation of Net debt - upcoming 2 years
262,anl14_low_ndebt_fy3,The Lowest estimation of Net debt - upcoming 3 years
263,anl14_low_ntp_fp1,The Lowest estimation of Net profit - upcoming quarter
264,anl14_low_ntp_fp2,The Lowest estimation of Net profit - upcoming 2 quarters
265,anl14_low_ntp_fp3,The Lowest estimation of Net profit - upcoming 3 quarters
266,anl14_low_ntp_fp4,The Lowest estimation of Net profit - upcoming 4 quarters
267,anl14_low_ntp_fp5,The Lowest estimation of Net profit - upcoming 5 quarters
268,anl14_low_ntp_fy1,The Lowest estimation of Net profit - upcoming year
269,anl14_low_ntp_fy2,The Lowest estimation of Net profit - upcoming 2 years
270,anl14_low_ntp_fy3,The Lowest estimation of Net profit - upcoming 3 years
271,anl14_low_ntp_fy4,The Lowest estimation of Net profit - upcoming 4 years
272,anl14_low_ntp_fy5,The Lowest estimation of Net profit - upcoming 5 years
273,anl14_low_ntprep_fp1,The Lowest estimation of Reported Net Profit - upcoming quarter
274,anl14_low_ntprep_fp2,The Lowest estimation of Reported Net Profit - upcoming 2 quarters
275,anl14_low_ntprep_fp3,The Lowest estimation of Reported Net Profit - upcoming 3 quarters
276,anl14_low_ntprep_fp4,The Lowest estimation of Reported Net Profit - upcoming 4 quarters
277,anl14_low_ntprep_fp5,The Lowest estimation of Reported Net Profit - upcoming 5 quarters
278,anl14_low_ntprep_fy1,The Lowest estimation of Reported Net Profit - upcoming year
279,anl14_low_ntprep_fy2,The Lowest estimation of Reported Net Profit - upcoming 2 years
280,anl14_low_ntprep_fy3,The Lowest estimation of Reported Net Profit - upcoming 3 years
281,anl14_low_ntprep_fy4,The Lowest estimation of Reported Net Profit - upcoming 4 years
282,anl14_low_ntprep_fy5,The Lowest estimation of Reported Net Profit - upcoming 5 years
283,anl14_low_opp_fp1,The Lowest estimation of Operating Profit - upcoming quarter
284,anl14_low_opp_fy1,The Lowest estimation of Operating Profit - upcoming year
285,anl14_low_opp_fy2,The Lowest estimation of Operating Profit - upcoming 2 years
286,anl14_low_revenue_fp1,The Lowest estimation of Revenue - upcoming quarter
287,anl14_low_revenue_fp2,The Lowest estimation of Revenue - upcoming 2 quarters
288,anl14_low_revenue_fp3,The Lowest estimation of Revenue - upcoming 3 quarters
289,anl14_low_revenue_fp4,The Lowest estimation of Revenue - upcoming 4 quarters
290,anl14_low_revenue_fp5,The Lowest estimation of Revenue - upcoming 5 quarters
291,anl14_low_revenue_fy1,The Lowest estimation of Revenue - upcoming year
292,anl14_low_revenue_fy2,The Lowest estimation of Revenue - upcoming 2 years
293,anl14_low_revenue_fy3,The Lowest estimation of Revenue - upcoming 3 years
294,anl14_low_revenue_fy4,The Lowest estimation of Revenue - upcoming 4 years
295,anl14_low_revenue_fy5,The Lowest estimation of Revenue - upcoming 5 years
296,anl14_low_roa_fp1,The Lowest estimation of Returns on Assets - upcoming quarter
297,anl14_low_roa_fp2,The Lowest estimation of Returns on Assets - upcoming 2 quarters
298,anl14_low_roa_fp3,The Lowest estimation of Returns on Assets - upcoming 3 quarters
299,anl14_low_roa_fp4,The Lowest estimation of Returns on Assets - upcoming 4 quarters
300,anl14_low_roa_fp5,The Lowest estimation of Returns on Assets - upcoming 5 quarters
301,anl14_low_roa_fy1,The Lowest estimation of Returns on Assets - upcoming year
302,anl14_low_roa_fy2,The Lowest estimation of Returns on Assets - upcoming 2 years
303,anl14_low_roa_fy3,The Lowest estimation of Returns on Assets - upcoming 3 years
304,anl14_low_roe_fp1,The Lowest estimation of Returns on Equity - upcoming quarter
305,anl14_low_roe_fp2,The Lowest estimation of Returns on Equity - upcoming 2 quarters
306,anl14_low_roe_fp3,The Lowest estimation of Returns on Equity - upcoming 3 quarters
307,anl14_low_roe_fp4,The Lowest estimation of Returns on Equity - upcoming 4 quarters
308,anl14_low_roe_fp5,The Lowest estimation of Returns on Equity - upcoming 5 quarters
309,anl14_low_roe_fy1,The Lowest estimation of Returns on Equity - upcoming year
310,anl14_low_roe_fy2,The Lowest estimation of Returns on Equity - upcoming 2 years
311,anl14_low_roe_fy3,The Lowest estimation of Returns on Equity - upcoming 3 years
312,anl14_ltg_high,The Highest of Price Target  -
313,anl14_ltg_low,The Lowest of Price Target  -
314,anl14_ltg_mean,Mean of Price Target  -
315,anl14_ltg_median,Median of Price Target  -
316,anl14_ltg_numofests,Num of Price Target  -
317,anl14_ltg_stddev,Standard Deviation of Price Target  -
318,anl14_mean_bvps_fp1,Mean of Estimations of Book Value Per Share - upcoming quarter
319,anl14_mean_bvps_fp2,Mean of Estimations of Book Value Per Share - upcoming 2 quarters
320,anl14_mean_bvps_fp3,Mean of Estimations of Book Value Per Share - upcoming 3 quarters
321,anl14_mean_bvps_fp4,Mean of Estimations of Book Value Per Share - upcoming 4 quarters
322,anl14_mean_bvps_fp5,Mean of Estimations of Book Value Per Share - upcoming 5 quarters
323,anl14_mean_bvps_fy1,Mean of Estimations of Book Value Per Share - upcoming year
324,anl14_mean_bvps_fy2,Mean of Estimations of Book Value Per Share - upcoming 2 years
325,anl14_mean_bvps_fy3,Mean of Estimations of Book Value Per Share - upcoming 3 years
326,anl14_mean_capex_fp1,Mean of Estimations of Capital Expenditures  - upcoming quarter
327,anl14_mean_capex_fp2,Mean of Estimations of Capital Expenditures  - upcoming 2 quarters
328,anl14_mean_capex_fp3,Mean of Estimations of Capital Expenditures  - upcoming 3 quarters
329,anl14_mean_capex_fp4,Mean of Estimations of Capital Expenditures  - upcoming 4 quarters
330,anl14_mean_capex_fp5,Mean of Estimations of Capital Expenditures  - upcoming 5 quarters
331,anl14_mean_capex_fy1,Mean of Estimations of Capital Expenditures  - upcoming year
332,anl14_mean_capex_fy2,Mean of Estimations of Capital Expenditures  - upcoming 2 years
333,anl14_mean_capex_fy3,Mean of Estimations of Capital Expenditures  - upcoming 3 years
334,anl14_mean_capex_fy4,Mean of Estimations of Capital Expenditures  - upcoming 4 years
335,anl14_mean_capex_fy5,Mean of Estimations of Capital Expenditures  - upcoming 5 years
336,anl14_mean_cfps_fp1,Mean of Estimations of Cash Flow Per Share  - upcoming quarter
337,anl14_mean_cfps_fp2,Mean of Estimations of Cash Flow Per Share  - upcoming 2 quarters
