,id,description
0,oth407_composite,Composite score of other factors.
1,oth407_hf_crowding,Crowdness of other hedge fund.
2,oth407_hy_spreads,High yield spread.
3,oth407_interest_lev,Interest levrage.
4,oth407_leverage,Leverage level.
5,oth407_merton_default,Default risk.
6,oth407_sales_expose_euro,Sales exposure to Europe.
7,oth407_short_cash,Short term cash.
